,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
772,240,Trevor Ariza,,,,,,,,,,,,,,,,,,,,,
773,245,Gordon Hayward,,,,,,,,,,,,,,,,,,,,,
774,245,Norman Powell,,,,,,,,,,,,,,,,,,,,,
775,245,Sterling Brown,,,,,,,,,,,,,,,,,,,,,
776,245,Wes Iwundu,,,,,,,,,,,,,,,,,,,,,
777,249,De'Aaron Fox,,,,,,,,,,,,,,,,,,,,,
778,249,Derrick Favors,,,,,,,,,,,,,,,,,,,,,
779,249,Joel Embiid,,,,,,,,,,,,,,,,,,,,,
780,249,Kris Dunn,,,,,,,,,,,,,,,,,,,,,
781,249,Meyers Leonard,,,,,,,,,,,,,,,,,,,,,
782,249,Patrick Beverley,,,,,,,,,,,,,,,,,,,,,
783,249,Paul Millsap,,,,,,,,,,,,,,,,,,,,,
784,256,Derrick Rose,,,,,,,,,,,,,,,,,,,,,
785,256,Kevin Porter Jr.,,,,,,,,,,,,,,,,,,,,,
786,256,Lauri Markkanen,,,,,,,,,,,,,,,,,,,,,
787,256,Yogi Ferrell,,,,,,,,,,,,,,,,,,,,,
788,260,Avery Bradley,,,,,,,,,,,,,,,,,,,,,
789,260,Damion Lee,,,,,,,,,,,,,,,,,,,,,
790,260,Omari Spellman,,,,,,,,,,,,,,,,,,,,,
791,263,Cody Martin,,,,,,,,,,,,,,,,,,,,,
792,263,Damyean Dotson,,,,,,,,,,,,,,,,,,,,,
793,263,Javonte Green,,,,,,,,,,,,,,,,,,,,,
794,263,Jeff Green,,,,,,,,,,,,,,,,,,,,,
795,263,Juancho Hernangomez,,,,,,,,,,,,,,,,,,,,,
796,263,Khem Birch,,,,,,,,,,,,,,,,,,,,,
797,263,Nassir Little,,,,,,,,,,,,,,,,,,,,,
798,263,Paul George,,,,,,,,,,,,,,,,,,,,,
799,263,Rajon Rondo,,,,,,,,,,,,,,,,,,,,,
800,263,Rui Hachimura,,,,,,,,,,,,,,,,,,,,,
801,273,Cheick Diallo,,,,,,,,,,,,,,,,,,,,,
802,273,Mike Conley,,,,,,,,,,,,,,,,,,,,,
803,273,Mike Muscala,,,,,,,,,,,,,,,,,,,,,
804,273,Nickeil Alexander-Walker,,,,,,,,,,,,,,,,,,,,,
805,273,Rodions Kurucs,,,,,,,,,,,,,,,,,,,,,
806,273,Timothe Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,
807,273,Troy Daniels,,,,,,,,,,,,,,,,,,,,,
808,280,Hamidou Diallo,,,,,,,,,,,,,,,,,,,,,
809,280,Harry Giles III,,,,,,,,,,,,,,,,,,,,,
810,280,Jeremy Lamb,,,,,,,,,,,,,,,,,,,,,
811,280,Thomas Bryant,,,,,,,,,,,,,,,,,,,,,
812,284,Caris LeVert,,,,,,,,,,,,,,,,,,,,,
813,284,D'Angelo Russell,,,,,,,,,,,,,,,,,,,,,
814,284,Elfrid Payton,,,,,,,,,,,,,,,,,,,,,
815,284,Jared Dudley,,,,,,,,,,,,,,,,,,,,,
816,284,Ky Bowman,,,,,,,,,,,,,,,,,,,,,
817,284,Michael Carter-Williams,,,,,,,,,,,,,,,,,,,,,
818,284,Moritz Wagner,,,,,,,,,,,,,,,,,,,,,
819,291,Boban Marjanovic,,,,,,,,,,,,,,,,,,,,,
820,291,Chris Silva,,,,,,,,,,,,,,,,,,,,,
821,291,Dewayne Dedmon,,,,,,,,,,,,,,,,,,,,,
822,291,Keita Bates-Diop,,,,,,,,,,,,,,,,,,,,,
823,291,Marc Gasol,,,,,,,,,,,,,,,,,,,,,
824,291,Marko Guduric,,,,,,,,,,,,,,,,,,,,,
825,291,Quinn Cook,,,,,,,,,,,,,,,,,,,,,
826,291,Richaun Holmes,,,,,,,,,,,,,,,,,,,,,
827,299,Daniel Gafford,,,,,,,,,,,,,,,,,,,,,
828,299,DeAndre' Bembry,,,,,,,,,,,,,,,,,,,,,
829,299,Draymond Green,,,,,,,,,,,,,,,,,,,,,
830,299,Shaquille Harrison,,,,,,,,,,,,,,,,,,,,,
831,299,Wendell Carter Jr.,,,,,,,,,,,,,,,,,,,,,
832,304,Aron Baynes,,,,,,,,,,,,,,,,,,,,,
833,304,Gary Clark,,,,,,,,,,,,,,,,,,,,,
834,306,John Collins,,,,,,,,,,,,,,,,,,,,,
835,306,Matt Thomas,,,,,,,,,,,,,,,,,,,,,
836,306,Terance Mann,,,,,,,,,,,,,,,,,,,,,
837,306,Thabo Sefolosha,,,,,,,,,,,,,,,,,,,,,
838,310,Alfonzo McKinnie,,,,,,,,,,,,,,,,,,,,,
839,310,Dwight Powell,,,,,,,,,,,,,,,,,,,,,
840,310,Dzanan Musa,,,,,,,,,,,,,,,,,,,,,
841,310,Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,
842,310,John Henson,,,,,,,,,,,,,,,,,,,,,
843,310,Shake Milton,,,,,,,,,,,,,,,,,,,,,
844,316,Clint Capela,,,,,,,,,,,,,,,,,,,,,
845,316,Deonte Burton,,,,,,,,,,,,,,,,,,,,,
846,316,Dwayne Bacon,,,,,,,,,,,,,,,,,,,,,
847,316,Frank Kaminsky,,,,,,,,,,,,,,,,,,,,,
848,316,Kenrich Williams,,,,,,,,,,,,,,,,,,,,,
849,316,Tyler Johnson,,,,,,,,,,,,,,,,,,,,,
850,322,Deandre Ayton,,,,,,,,,,,,,,,,,,,,,
851,322,Grayson Allen,,,,,,,,,,,,,,,,,,,,,
852,322,Ian Mahinmi,,,,,,,,,,,,,,,,,,,,,
853,322,Jabari Parker,,,,,,,,,,,,,,,,,,,,,
854,322,Sekou Doumbouya,,,,,,,,,,,,,,,,,,,,,
855,327,Allen Crabbe,,,,,,,,,,,,,,,,,,,,,
856,327,Carsen Edwards,,,,,,,,,,,,,,,,,,,,,
857,327,D.J. Wilson,,,,,,,,,,,,,,,,,,,,,
858,327,Jordan McRae,,,,,,,,,,,,,,,,,,,,,
859,327,Patrick McCaw,,,,,,,,,,,,,,,,,,,,,
860,332,Denzel Valentine,,,,,,,,,,,,,,,,,,,,,
861,332,Eric Gordon,,,,,,,,,,,,,,,,,,,,,
862,332,Justin James,,,,,,,,,,,,,,,,,,,,,
863,332,Luguentz Dort,,,,,,,,,,,,,,,,,,,,,
864,332,Luke Kornet,,,,,,,,,,,,,,,,,,,,,
865,332,Noah Vonleh,,,,,,,,,,,,,,,,,,,,,
866,332,Wayne Ellington,,,,,,,,,,,,,,,,,,,,,
867,339,Dante Exum,,,,,,,,,,,,,,,,,,,,,
868,339,Karl-Anthony Towns,,,,,,,,,,,,,,,,,,,,,
869,339,Wilson Chandler,,,,,,,,,,,,,,,,,,,,,
870,342,Brandon Goodwin,,,,,,,,,,,,,,,,,,,,,
871,342,Dennis Smith Jr.,,,,,,,,,,,,,,,,,,,,,
872,342,JaKarr Sampson,,,,,,,,,,,,,,,,,,,,,
873,342,Jonathan Isaac,,,,,,,,,,,,,,,,,,,,,
874,346,Admiral Schofield,,,,,,,,,,,,,,,,,,,,,
875,346,Chris Clemons,,,,,,,,,,,,,,,,,,,,,
876,346,Skal Labissiere,,,,,,,,,,,,,,,,,,,,,
877,346,Theo Pinson,,,,,,,,,,,,,,,,,,,,,
878,346,Trey Burke,,,,,,,,,,,,,,,,,,,,,
879,351,James Johnson,,,,,,,,,,,,,,,,,,,,,
880,351,Romeo Langford,,,,,,,,,,,,,,,,,,,,,
881,353,Edmond Sumner,,,,,,,,,,,,,,,,,,,,,
882,353,Kelan Martin,,,,,,,,,,,,,,,,,,,,,
883,353,Reggie Jackson,,,,,,,,,,,,,,,,,,,,,
884,353,Ty Jerome,,,,,,,,,,,,,,,,,,,,,
885,353,Willy Hernangomez,,,,,,,,,,,,,,,,,,,,,
886,358,Bruno Caboclo,,,,,,,,,,,,,,,,,,,,,
887,358,Jahlil Okafor,,,,,,,,,,,,,,,,,,,,,
888,358,Jordan McLaughlin,,,,,,,,,,,,,,,,,,,,,
889,358,Naz Reid,,,,,,,,,,,,,,,,,,,,,
890,358,Wenyen Gabriel,,,,,,,,,,,,,,,,,,,,,
891,363,Gary Payton II,,,,,,,,,,,,,,,,,,,,,
892,363,J.J. Barea,,,,,,,,,,,,,,,,,,,,,
893,363,Jacob Evans,,,,,,,,,,,,,,,,,,,,,
894,363,Jordan Bell,,,,,,,,,,,,,,,,,,,,,
895,363,Kyle O'Quinn,,,,,,,,,,,,,,,,,,,,,
896,363,PJ Dozier,,,,,,,,,,,,,,,,,,,,,
897,363,Reggie Bullock,,,,,,,,,,,,,,,,,,,,,
898,363,Robert Williams III,,,,,,,,,,,,,,,,,,,,,
899,371,Chandler Hutchison,,,,,,,,,,,,,,,,,,,,,
900,371,Chris Chiozza,,,,,,,,,,,,,,,,,,,,,
901,371,Ed Davis,,,,,,,,,,,,,,,,,,,,,
902,371,Luke Kennard,,,,,,,,,,,,,,,,,,,,,
903,371,Malcolm Miller,,,,,,,,,,,,,,,,,,,,,
904,371,TJ Leaf,,,,,,,,,,,,,,,,,,,,,
905,377,Anzejs Pasecniks,,,,,,,,,,,,,,,,,,,,,
906,377,Caleb Swanigan,,,,,,,,,,,,,,,,,,,,,
907,377,Tim Frazier,,,,,,,,,,,,,,,,,,,,,
908,380,Derrick Walton Jr.,,,,,,,,,,,,,,,,,,,,,
909,380,Tyson Chandler,,,,,,,,,,,,,,,,,,,,,
910,382,Brandon Knight,,,,,,,,,,,,,,,,,,,,,
911,382,Michael Kidd-Gilchrist,,,,,,,,,,,,,,,,,,,,,
912,382,Stanley Johnson,,,,,,,,,,,,,,,,,,,,,
913,385,Allonzo Trier,,,,,,,,,,,,,,,,,,,,,
914,385,Courtney Lee,,,,,,,,,,,,,,,,,,,,,
915,385,DeMarre Carroll,,,,,,,,,,,,,,,,,,,,,
916,385,Norvel Pelle,,,,,,,,,,,,,,,,,,,,,
917,385,Zion Williamson,,,,,,,,,,,,,,,,,,,,,
918,390,Isaiah Hartenstein,,,,,,,,,,,,,,,,,,,,,
919,390,Jake Layman,,,,,,,,,,,,,,,,,,,,,
920,392,Ante Zizic,,,,,,,,,,,,,,,,,,,,,
921,392,Cristiano Felicio,,,,,,,,,,,,,,,,,,,,,
922,392,Drew Eubanks,,,,,,,,,,,,,,,,,,,,,
923,392,Josh Jackson,,,,,,,,,,,,,,,,,,,,,
924,392,Nicolas Batum,,,,,,,,,,,,,,,,,,,,,
925,392,Vincent Poirier,,,,,,,,,,,,,,,,,,,,,
926,398,Andre Iguodala,,,,,,,,,,,,,,,,,,,,,
927,398,Juwan Morgan,,,,,,,,,,,,,,,,,,,,,
928,398,Rodney Hood,,,,,,,,,,,,,,,,,,,,,
929,401,David Nwaba,,,,,,,,,,,,,,,,,,,,,
930,401,Kevon Looney,,,,,,,,,,,,,,,,,,,,,
931,401,Kyrie Irving,,,,,,,,,,,,,,,,,,,,,
932,401,Rayjon Tucker,,,,,,,,,,,,,,,,,,,,,
933,401,Thanasis Antetokounmpo,,,,,,,,,,,,,,,,,,,,,
934,406,Evan Turner,,,,,,,,,,,,,,,,,,,,,
935,406,John Konchar,,,,,,,,,,,,,,,,,,,,,
936,406,Melvin Frazier Jr.,,,,,,,,,,,,,,,,,,,,,
937,406,Oshae Brissett,,,,,,,,,,,,,,,,,,,,,
938,406,Victor Oladipo,,,,,,,,,,,,,,,,,,,,,
939,411,Al-Farouq Aminu,,,,,,,,,,,,,,,,,,,,,
940,411,Amile Jefferson,,,,,,,,,,,,,,,,,,,,,
941,411,Amir Coffey,,,,,,,,,,,,,,,,,,,,,
942,411,Blake Griffin,,,,,,,,,,,,,,,,,,,,,
943,411,Caleb Martin,,,,,,,,,,,,,,,,,,,,,
944,411,Chimezie Metu,,,,,,,,,,,,,,,,,,,,,
945,411,Garrison Mathews,,,,,,,,,,,,,,,,,,,,,
946,411,Yuta Watanabe,,,,,,,,,,,,,,,,,,,,,
947,419,Alize Johnson,,,,,,,,,,,,,,,,,,,,,
948,419,Keldon Johnson,,,,,,,,,,,,,,,,,,,,,
949,419,Ryan Broekhoff,,,,,,,,,,,,,,,,,,,,,
950,422,Dragan Bender,,,,,,,,,,,,,,,,,,,,,
951,422,Jalen McDaniels,,,,,,,,,,,,,,,,,,,,,
952,424,Jaylen Nowell,,,,,,,,,,,,,,,,,,,,,
953,424,Johnathan Williams,,,,,,,,,,,,,,,,,,,,,
954,424,Nicolas Claxton,,,,,,,,,,,,,,,,,,,,,
955,427,Alen Smailagic,,,,,,,,,,,,,,,,,,,,,
956,427,Otto Porter Jr.,,,,,,,,,,,,,,,,,,,,,
957,427,Tyrone Wallace,,,,,,,,,,,,,,,,,,,,,
958,427,Vlatko Cancar,,,,,,,,,,,,,,,,,,,,,
959,431,DaQuan Jeffries,,,,,,,,,,,,,,,,,,,,,
960,431,Iman Shumpert,,,,,,,,,,,,,,,,,,,,,
961,431,Jaylen Hoard,,,,,,,,,,,,,,,,,,,,,
962,431,Johnathan Motley,,,,,,,,,,,,,,,,,,,,,
963,431,Juan Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,
964,431,Marvin Bagley III,,,,,,,,,,,,,,,,,,,,,
965,431,Michael Frazier,,,,,,,,,,,,,,,,,,,,,
966,431,Tyler Cook,,,,,,,,,,,,,,,,,,,,,
967,439,Dean Wade,,,,,,,,,,,,,,,,,,,,,
968,439,Mfiondu Kabengele,,,,,,,,,,,,,,,,,,,,,
969,441,Adam Mokoka,,,,,,,,,,,,,,,,,,,,,
970,441,Antonius Cleveland,,,,,,,,,,,,,,,,,,,,,
971,441,Devon Hall,,,,,,,,,,,,,,,,,,,,,
972,441,Jarred Vanderbilt,,,,,,,,,,,,,,,,,,,,,
973,441,Justise Winslow,,,,,,,,,,,,,,,,,,,,,
974,441,Quinndary Weatherspoon,,,,,,,,,,,,,,,,,,,,,
975,441,Tremont Waters,,,,,,,,,,,,,,,,,,,,,
976,441,Zach Collins,,,,,,,,,,,,,,,,,,,,,
977,449,BJ Johnson,,,,,,,,,,,,,,,,,,,,,
978,449,CJ Miles,,,,,,,,,,,,,,,,,,,,,
979,449,Charles Brown Jr.,,,,,,,,,,,,,,,,,,,,,
980,449,Dion Waiters,,,,,,,,,,,,,,,,,,,,,
981,449,Jordan Bone,,,,,,,,,,,,,,,,,,,,,
982,449,Justin Anderson,,,,,,,,,,,,,,,,,,,,,
983,449,Kadeem Allen,,,,,,,,,,,,,,,,,,,,,
984,449,Kevin Hervey,,,,,,,,,,,,,,,,,,,,,
985,449,Louis King,,,,,,,,,,,,,,,,,,,,,
986,449,Miye Oni,,,,,,,,,,,,,,,,,,,,,
987,449,Nigel Williams-Goss,,,,,,,,,,,,,,,,,,,,,
988,449,Paul Watson,,,,,,,,,,,,,,,,,,,,,
989,461,Donta Hall,,,,,,,,,,,,,,,,,,,,,
990,461,Frank Mason,,,,,,,,,,,,,,,,,,,,,
991,461,Gabe Vincent,,,,,,,,,,,,,,,,,,,,,
992,461,Ignas Brazdeikis,,,,,,,,,,,,,,,,,,,,,
993,461,Jarrell Brantley,,,,,,,,,,,,,,,,,,,,,
994,461,Jeremiah Martin,,,,,,,,,,,,,,,,,,,,,
995,461,Justin Robinson,,,,,,,,,,,,,,,,,,,,,
996,461,Moses Brown,,,,,,,,,,,,,,,,,,,,,
997,469,Cameron Payne,,,,,,,,,,,,,,,,,,,,,
998,469,Josh Magette,,,,,,,,,,,,,,,,,,,,,
999,469,Jusuf Nurkic,,,,,,,,,,,,,,,,,,,,,
1000,469,Khyri Thomas,,,,,,,,,,,,,,,,,,,,,
1001,469,Vic Law,,,,,,,,,,,,,,,,,,,,,
1002,474,Andre Roberson,,,,,,,,,,,,,,,,,,,,,
1003,474,Bol Bol,,,,,,,,,,,,,,,,,,,,,
1004,474,Jarrod Uthoff,,,,,,,,,,,,,,,,,,,,,
1005,474,Jonah Bolden,,,,,,,,,,,,,,,,,,,,,
1006,474,Lance Thomas,,,,,,,,,,,,,,,,,,,,,
1007,474,Mychal Mulder,,,,,,,,,,,,,,,,,,,,,
1008,474,Tacko Fall,,,,,,,,,,,,,,,,,,,,,
1009,474,Zhaire Smith,,,,,,,,,,,,,,,,,,,,,
1010,482,Brian Bowen II,,,,,,,,,,,,,,,,,,,,,
1011,482,Dewan Hernandez,,,,,,,,,,,,,,,,,,,,,
1012,482,JR Smith,,,,,,,,,,,,,,,,,,,,,
1013,482,Jerian Grant,,,,,,,,,,,,,,,,,,,,,
1014,482,Talen Horton-Tucker,,,,,,,,,,,,,,,,,,,,,
1015,487,Chandler Parsons,,,,,,,,,,,,,,,,,,,,,
1016,487,Corey Brewer,,,,,,,,,,,,,,,,,,,,,
1017,487,Henry Ellenson,,,,,,,,,,,,,,,,,,,,,
1018,487,Jalen Lecque,,,,,,,,,,,,,,,,,,,,,
1019,487,Joakim Noah,,,,,,,,,,,,,,,,,,,,,
1020,487,Justin Patton,,,,,,,,,,,,,,,,,,,,,
1021,487,KZ Okpala,,,,,,,,,,,,,,,,,,,,,
1022,487,Kostas Antetokounmpo,,,,,,,,,,,,,,,,,,,,,
1023,487,Naz Mitrou-Long,,,,,,,,,,,,,,,,,,,,,
1024,487,Stephen Curry,,,,,,,,,,,,,,,,,,,,,
1025,487,Zach Norvell Jr.,,,,,,,,,,,,,,,,,,,,,
1026,498,Daryl Macon,,,,,,,,,,,,,,,,,,,,,
1027,498,Joe Chealey,,,,,,,,,,,,,,,,,,,,,
1028,498,Josh Reaves,,,,,,,,,,,,,,,,,,,,,
1029,498,Justin Wright-Foreman,,,,,,,,,,,,,,,,,,,,,
1030,498,Marial Shayok,,,,,,,,,,,,,,,,,,,,,
1031,498,Matt Mooney,,,,,,,,,,,,,,,,,,,,,
1032,498,Shamorie Ponds,,,,,,,,,,,,,,,,,,,,,
1033,498,Stanton Kidd,,,,,,,,,,,,,,,,,,,,,
1034,498,Udonis Haslem,,,,,,,,,,,,,,,,,,,,,
1035,498,Zylan Cheatham,,,,,,,,,,,,,,,,,,,,,
1036,508,Chasson Randle,,,,,,,,,,,,,,,,,,,,,
1037,508,Isaiah Roby,,,,,,,,,,,,,,,,,,,,,
1038,508,Jared Harper,,,,,,,,,,,,,,,,,,,,,
1039,508,Jeremy Pargo,,,,,,,,,,,,,,,,,,,,,
1040,508,Kyle Guy,,,,,,,,,,,,,,,,,,,,,
1041,508,Luc Mbah a Moute,,,,,,,,,,,,,,,,,,,,,
1042,508,Luka Samanic,,,,,,,,,,,,,,,,,,,,,
1043,508,Tariq Owens,,,,,,,,,,,,,,,,,,,,,
1044,516,Dusty Hannahs,,,,,,,,,,,,,,,,,,,,,
1045,516,Josh Gray,,,,,,,,,,,,,,,,,,,,,
1046,516,Kyle Alexander,,,,,,,,,,,,,,,,,,,,,
1047,516,Max Strus,,,,,,,,,,,,,,,,,,,,,
1048,516,Ryan Anderson,,,,,,,,,,,,,,,,,,,,,
1049,516,Sindarius Thornwell,,,,,,,,,,,,,,,,,,,,,
1050,516,Tyler Zeller,,,,,,,,,,,,,,,,,,,,,
1051,516,William Howard,,,,,,,,,,,,,,,,,,,,,
1052,524,Devontae Cacok,,,,,,,,,,,,,,,,,,,,,
1053,524,Eric Mika,,,,,,,,,,,,,,,,,,,,,
1054,524,J.P. Macura,,,,,,,,,,,,,,,,,,,,,
1055,524,Jamal Crawford,,,,,,,,,,,,,,,,,,,,,
1056,524,Malik Newman,,,,,,,,,,,,,,,,,,,,,
1057,524,Marques Bolden,,,,,,,,,,,,,,,,,,,,,
